0.10,0.96,0.18,255,255,255,255,220,929,1,1,1,1
0.08,0.97,0.14,252,255,255,255,223,931,1,1,1,1
0.38,0.93,0.09,252,255,255,255,210,930,1,1,1,1
0.38,0.93,0.10,255,255,255,255,213,930,1,1,1,1
0.22,0.96,0.08,255,255,255,255,215,929,1,1,1,1
0.18,0.96,0.08,255,255,255,255,213,929,1,1,1,1
0.23,0.95,0.05,255,255,255,255,215,929,1,1,1,1
0.18,0.97,0.07,255,255,255,255,215,930,1,1,1,1
0.18,0.96,0.08,255,255,255,255,212,930,1,1,1,1
0.22,0.97,0.04,255,255,255,255,216,933,1,1,1,1
0.22,0.96,0.09,255,255,255,255,216,930,1,1,1,1
0.22,0.97,0.09,255,255,255,255,215,929,1,1,1,1
0.19,0.96,0.13,255,255,255,255,213,929,1,1,1,1
0.18,0.96,0.16,255,255,255,255,212,929,1,1,1,1
0.22,0.95,0.17,255,255,255,255,213,930,1,1,1,1
0.19,0.96,0.16,255,255,255,255,213,929,1,1,1,1
0.18,0.96,0.15,255,255,255,255,216,928,1,1,1,1
0.17,0.94,0.18,255,255,255,255,215,929,1,1,1,1
0.19,0.96,0.11,255,255,255,255,215,929,1,1,1,1
0.18,0.96,0.20,252,255,255,255,216,931,1,1,1,1
0.15,0.92,0.21,255,255,255,255,212,930,1,1,1,1
0.17,0.96,0.22,255,255,255,255,213,930,1,1,1,1
0.16,0.95,0.20,255,255,255,255,215,929,1,1,1,1
0.18,0.94,0.19,255,255,255,255,213,929,1,1,1,1
0.12,0.95,0.24,255,255,255,255,215,930,1,1,1,1
0.16,0.95,0.22,250,255,255,255,213,931,1,1,1,1
0.14,0.95,0.17,255,255,255,255,212,930,1,1,1,1
0.23,0.95,0.11,255,255,255,255,215,928,1,1,1,1
0.18,0.97,0.17,255,255,255,255,216,931,1,1,1,1
0.17,0.96,0.14,255,255,255,255,215,928,1,1,1,1
0.16,0.97,0.12,255,255,255,255,216,931,1,1,1,1
0.06,0.99,0.17,255,255,255,255,212,930,1,1,1,1
0.18,0.97,0.12,255,255,255,255,215,928,1,1,1,1
0.15,0.96,0.12,255,255,255,255,218,930,1,1,1,1
0.19,0.97,0.07,255,255,255,255,224,930,1,1,1,1
0.21,0.96,0.04,255,255,255,255,224,930,1,1,1,1
0.15,0.97,0.05,255,255,255,255,224,930,1,1,1,1
0.10,0.96,0.11,255,255,255,255,224,929,1,1,1,1
0.19,0.96,0.05,255,255,255,255,226,930,1,1,1,1
0.24,0.95,0.07,255,255,255,255,224,928,1,1,1,1
0.17,0.98,0.08,255,255,255,255,224,930,1,1,1,1
0.26,0.96,0.10,255,255,255,255,226,928,1,1,1,1
0.19,0.96,0.09,255,255,255,255,223,928,1,1,1,1
0.19,0.96,0.07,255,255,255,255,226,933,1,1,1,1
0.17,0.97,0.08,255,255,255,255,218,929,1,1,1,1
0.17,0.97,0.09,255,255,255,255,223,928,1,1,1,1
0.20,0.98,0.07,255,255,255,255,223,928,1,1,1,1
0.19,0.97,0.08,255,255,255,255,224,928,1,1,1,1
0.18,0.97,0.07,255,255,255,255,226,934,1,1,1,1
0.19,0.97,0.06,255,255,255,255,218,930,1,1,1,1
0.18,0.96,0.08,255,255,255,255,223,928,1,1,1,1
0.17,0.97,0.09,255,255,253,255,223,930,1,1,1,1
0.20,0.96,0.13,255,255,255,255,223,928,1,1,1,1
0.20,0.98,0.07,255,255,255,255,224,934,1,1,1,1
0.19,0.96,0.08,255,255,255,255,218,930,1,1,1,1
0.21,0.97,0.06,255,255,255,255,221,929,1,1,1,1
0.20,0.96,0.06,255,255,255,255,223,930,1,1,1,1
0.23,0.97,0.08,255,255,255,255,221,928,1,1,1,1
0.15,0.96,0.10,255,255,255,255,224,933,1,1,1,1
0.17,0.97,0.10,255,255,255,255,218,929,1,1,1,1
0.15,0.97,0.08,255,255,255,255,223,928,1,1,1,1
0.19,0.97,0.08,255,255,255,255,223,930,1,1,1,1
0.20,0.96,0.09,255,255,255,255,221,929,1,1,1,1
0.18,0.97,0.06,255,255,255,255,223,934,1,1,1,1
0.18,0.97,0.08,255,255,255,255,220,931,1,1,1,1
0.18,0.96,0.07,255,255,255,255,221,929,1,1,1,1
0.18,0.96,0.08,255,255,255,255,221,930,1,1,1,1
0.19,0.97,0.08,255,255,255,255,221,928,1,1,1,1
0.19,0.97,0.07,255,255,255,255,221,933,1,1,1,1
0.20,0.97,0.09,255,255,255,255,218,930,1,1,1,1
0.18,0.98,0.08,255,255,255,255,221,929,1,1,1,1
0.20,0.98,0.07,255,255,255,255,220,930,1,1,1,1
0.20,0.97,0.06,255,255,255,255,220,928,1,1,1,1
0.18,0.97,0.07,255,255,255,255,218,931,1,1,1,1
0.21,0.97,0.05,255,255,255,255,221,930,1,1,1,1
0.19,0.98,0.07,255,255,255,255,221,930,1,1,1,1
0.17,0.98,0.09,255,255,255,255,221,930,1,1,1,1
0.20,0.97,0.06,255,255,255,255,224,932,1,1,1,1
0.19,0.97,0.06,255,255,255,255,218,930,1,1,1,1
0.20,0.97,0.06,255,255,255,255,221,930,1,1,1,1
0.19,0.97,0.05,255,255,255,255,221,929,1,1,1,1
0.21,0.98,0.06,255,255,255,255,221,928,1,1,1,1
0.20,0.96,0.04,255,255,255,255,223,932,1,1,1,1
0.21,0.96,0.06,255,255,255,255,220,930,1,1,1,1
0.21,0.96,0.07,255,255,255,255,221,929,1,1,1,1
0.22,0.97,0.06,255,255,255,255,221,929,1,1,1,1
0.21,0.97,0.05,255,255,255,255,220,929,1,1,1,1
0.20,0.94,0.06,255,255,255,255,221,931,1,1,1,1
0.19,0.97,0.07,255,255,255,255,216,930,1,1,1,1
0.20,0.98,0.06,255,255,255,255,220,929,1,1,1,1
0.21,0.97,0.06,255,255,255,255,220,929,1,1,1,1
0.22,0.96,0.06,255,255,255,255,218,928,1,1,1,1
0.20,0.97,0.05,255,255,255,255,223,931,1,1,1,1
0.20,0.96,0.08,255,255,255,255,220,930,1,1,1,1
0.21,0.96,0.05,255,255,255,255,220,928,1,1,1,1
0.21,0.96,0.07,255,255,255,255,221,929,1,1,1,1
0.19,0.96,0.05,255,255,255,255,221,929,1,1,1,1
0.20,0.97,0.05,255,255,255,255,223,930,1,1,1,1
0.20,0.97,0.06,255,255,255,255,221,930,1,1,1,1
0.20,0.97,0.08,255,255,255,255,223,930,1,1,1,1
